,,,,,,,,,,,
,10.450.2899,Ø 500 mm anma çaplı,m,Fabrikada,"2.325,00",,,,,,
,,,,,,,,,,,
,Yapıştırma Muflu Borular,,,,,,,,,,
,,,,,,,,,,,
,16 Atmosfer basınç dayanımlı,,,,,,,,,,
,,,,,,,,,,,
,10.450.2901,Ø 15 mm anma çaplı,m,Fabrikada,450,,,,,,
,,,,,,,,,,,
,10.450.2902,Ø 32 mm anma çaplı,m,Fabrikada,1280,,,,,,
,,,,,,,,,,,
,10.450.2903,Ø 50 mm anma çaplı,m,Fabrikada,3100,,,,,,
,,,,,,,,,,,
,10.450.2904,Ø 80 mm anma çaplı,m,Fabrikada,7600,,,,,,
,,,,,,,,,,,
,10.450.2905,Ø 100 mm anma çaplı,m,Fabrikada,10500,,,,,,
,,,,,,,,,,,
,10.450.2906,Ø 150 mm anma çaplı,m,Fabrikada,20500,,,,,,
,,,,,,,,,,,
,10.450.2907,Ø 200 mm anma çaplı,m,Fabrikada,39000,,,,,,
,,,,,,,,,,,
,10.450.2908,Ø 250 mm anma çaplı,m,Fabrikada,60000,,,,,,
,,,,,,,,,,,
,10.450.2909,Ø 300 mm anma çaplı,m,Fabrikada,78000,,,,,,
,,,,,,,,,,,
,10.450.2910,Ø 400 mm anma çaplı,m,Fabrikada,"1.275,00",,,,,,
,,,,,,,,,,,
,10.450.2950,Her çap için özel parça,Kg,Fabrikada,2600,,,,,,
,,,,,,,,,,,
,"SERT PVC PLASTİK İÇME SUYU BORULARI (O-PVC)
(TS ISO 16422) (conta bedeli dahil)
Not: Ara çapların rayiç fiyatları enterpolasyonla bulunur.",,,,,,,,,,
,,,,,,,,,,,
,Geçme Muflu Borular,,,,,,,,,,
,,,,,,,,,,,
,10 Atmosfer basınç dayanımlı,,,,,,,,,,
,,,,,,,,,,,
,10.450.2951,Ø 110 mm anma çaplı,m,Fabrikada,8300,,,,,,
,,,,,,,,,,,
,10.450.2952,Ø 160 mm anma çaplı,m,Fabrikada,16000,,,,,,
,,,,,,,,,,,
,10.450.2953,Ø 250 mm anma çaplı,m,Fabrikada,40500,,,,,,
,,,,,,,,,,,
,10.450.2954,Ø 315 mm anma çaplı,m,Fabrikada,64000,,,,,,
,,,,,,,,,,,
,10.450.3000,Her çap için özel parça,Kg,Fabrikada,2250,,,,,,
,,,,,,,,,,,
,-128-,,,,,,,,,,
,01.01.2023,,,,,,,,,,
,,,,,,,,,,,
,10.130.-Malzeme Rayiçleri,,,,,,,,,,
,,,,,,,,,,,
"r
a",,,,,,,,,,,
,"Ölçü
Birimi","Satın Alma
Yeri","Rayiç Fiyatı
TL",,,,,,,,
,Poz No,Tanımı,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,"SERT PVC PLASTİK İÇME SUYU BORULARI
(PVC hammaddesi kurşun içermeyen)
(TS EN ISO 1452-1, TS EN ISO 1452-2) (conta bedeli dahil)
Not:Ara çapların rayiç fiyatları enterpolasyonla bulunur.",,,,,,,,,,
,,,,,,,,,,,
,Geçme Muflu Borular,,,,,,,,,,
,,,,,,,,,,,
,6 Atmosfer basınç dayanımlı,,,,,,,,,,
,,,,,,,,,,,
,10.450.3001,Ø 50 mm anma çaplı,m,Fabrikada,1550,,,,,,
,,,,,,,,,,,
,10.450.3002,Ø 75 mm anma çaplı,m,Fabrikada,3000,,,,,,
,,,,,,,,,,,
,10.450.3003,Ø 110 mm anma çaplı,m,Fabrikada,5100,,,,,,
,,,,,,,,,,,
,10.450.3004,Ø 160 mm anma çaplı,m,Fabrikada,11000,,,,,,
,,,,,,,,,,,
,10.450.3005,Ø 250 mm anma çaplı,m,Fabrikada,26000,,,,,,
,,,,,,,,,,,
,10.450.3006,Ø 315 mm anma çaplı,m,Fabrikada,40500,,,,,,
,,,,,,,,,,,
,10.450.3007,Ø 450 mm anma çaplı,m,Fabrikada,85500,,,,,,
,,,,,,,,,,,
,10.450.3008,Ø 630 mm anma çaplı,m,Fabrikada,"1.935,00",,,,,,
,,,,,,,,,,,
,10 Atmosfer basınç dayanımlı,,,,,,,,,,
,,,,,,,,,,,
,10.450.3021,Ø 50 mm anma çaplı,m,Fabrikada,1950,,,,,,
,,,,,,,,,,,
,10.450.3022,Ø 75 mm anma çaplı,m,Fabrikada,4350,,,,,,
,,,,,,,,,,,
,10.450.3023,Ø 110 mm anma çaplı,m,Fabrikada,7650,,,,,,
,,,,,,,,,,,
,10.450.3024,Ø 160 mm anma çaplı,m,Fabrikada,16000,,,,,,
,,,,,,,,,,,
,10.450.3025,Ø 250 mm anma çaplı,m,Fabrikada,39000,,,,,,
,,,,,,,,,,,
,10.450.3026,Ø 315 mm anma çaplı,m,Fabrikada,61500,,,,,,
,,,,,,,,,,,
,10.450.3027,Ø 450 mm anma çaplı,m,Fabrikada,"1.320,00",,,,,,
,,,,,,,,,,,
,10.450.3028,Ø 630 mm anma çaplı,m,Fabrikada,"3.000,00",,,,,,
,,,,,,,,,,,
,16 Atmosfer basınç dayanımlı,,,,,,,,,,
,,,,,,,,,,,
,10.450.3041,Ø 50 mm anma çaplı,m,Fabrikada,3000,,,,,,
,,,,,,,,,,,
,10.450.3042,Ø 75 mm anma çaplı,m,Fabrikada,6500,,,,,,
,,,,,,,,,,,
,10.450.3043,Ø 110 mm anma çaplı,m,Fabrikada,11500,,,,,,
,,,,,,,,,,,
,10.450.3044,Ø 160 mm anma çaplı,m,Fabrikada,24000,,,,,,
,,,,,,,,,,,
,10.450.3045,Ø 250 mm anma çaplı,m,Fabrikada,60000,,,,,,
,,,,,,,,,,,
,10.450.3046,Ø 315 mm anma çaplı,m,Fabrikada,94500,,,,,,
,,,,,,,,,,,
,Yapıştırma Muflu Borular,,,,,,,,,,
,,,,,,,,,,,
,6 Atmosfer basınç dayanımlı,,,,,,,,,,
,,,,,,,,,,,
,10.450.3061,Ø 75 mm anma çaplı,m,Fabrikada,3000,,,,,,
,,,,,,,,,,,
,10.450.3062,Ø 110 mm anma çaplı,m,Fabrikada,5000,,,,,,
,,,,,,,,,,,
,10.450.3063,Ø 160 mm anma çaplı,m,Fabrikada,10500,,,,,,
,,,,,,,,,,,
,10.450.3064,Ø 250 mm anma çaplı,m,Fabrikada,25500,,,,,,
,,,,,,,,,,,
,10.450.3065,Ø 315 mm anma çaplı,m,Fabrikada,39000,,,,,,
,,,,,,,,,,,
,10.450.3066,Ø 400 mm anma çaplı,m,Fabrikada,66000,,,,,,
,,,,,,,,,,,
,10 Atmosfer basınç dayanımlı,,,,,,,,,,
,,,,,,,,,,,
,10.450.3081,Ø 75 mm anma çaplı,m,Fabrikada,4500,,,,,,
,,,,,,,,,,,
,10.450.3082,Ø 110 mm anma çaplı,m,Fabrikada,7500,,,,,,
,,,,,,,,,,,
,10.450.3083,Ø 160 mm anma çaplı,m,Fabrikada,16000,,,,,,
,,,,,,,,,,,
,10.450.3084,Ø 250 mm anma çaplı,m,Fabrikada,39000,,,,,,
,,,,,,,,,,,
,10.450.3085,Ø 315 mm anma çaplı,m,Fabrikada,60000,,,,,,
,,,,,,,,,,,
,10.450.3086,Ø 400 mm anma çaplı,m,Fabrikada,99000,,,,,,
,,,,,,,,,,,
,16 Atmosfer basınç dayanımlı,,,,,,,,,,
,,,,,,,,,,,
,-129-,,,,,,,,,,
,01.01.2023,,,,,,,,,,
,,,,,,,,,,,
,10.130.-Malzeme Rayiçleri,,,,,,,,,,
,,,,,,,,,,,
"r
a",,,,,,,,,,,
,"Ölçü
Birimi","Satın Alma
Yeri","Rayiç Fiyatı
TL",,,,,,,,
,Poz No,Tanımı,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,10.450.3101,Ø 75 mm anma çaplı,m,Fabrikada,6200,,,,,,
,,,,,,,,,,,
,10.450.3102,Ø 110 mm anma çaplı,m,Fabrikada,10500,,,,,,
,,,,,,,,,,,
,10.450.3103,Ø 160 mm anma çaplı,m,Fabrikada,24000,,,,,,
,,,,,,,,,,,
,10.450.3104,Ø 250 mm anma çaplı,m,Fabrikada,58500,,,,,,
,,,,,,,,,,,
,10.450.3105,Ø 315 mm anma çaplı,m,Fabrikada,88500,,,,,,
,,,,,,,,,,,
,10.450.3150,Her çap için özel parça,Kg,Fabrikada,2250,,,,,,
,,,,,,,,,,,
,"SERT PVC KANALİZASYON BORULARI
(TS EN 1401-1, TSE CEN/TS 1401-2, TS 2171-3 ENV 1401-3)
(conta bedeli dahil)
Not:Ara çapların rayiç fiyatları enterpolasyonla bulunur.",,,,,,,,,,
,,,,,,,,,,,
,Geçme Muflu Borular,,,,,,,,,,
,,,,,,,,,,,
,SN 2 SDR 51 tipi borular,,,,,,,,,,
,,,,,,,,,,,
,10.450.3151,Ø 160 mm anma çaplı,m,Fabrikada,7800,,,,,,
,,,,,,,,,,,
,10.450.3152,Ø 200 mm anma çaplı,m,Fabrikada,11500,,,,,,
,,,,,,,,,,,
,10.450.3153,Ø 315 mm anma çaplı,m,Fabrikada,29500,,,,,,
,,,,,,,,,,,
,10.450.3154,Ø 400 mm anma çaplı,m,Fabrikada,48000,,,,,,
,,,,,,,,,,,
,10.450.3155,Ø 500 mm anma çaplı,m,Fabrikada,72000,,,,,,
,,,,,,,,,,,
,10.450.3156,Ø 630 mm anma çaplı,m,Fabrikada,"1.185,00",,,,,,
,,,,,,,,,,,
,10.450.3157,Ø 710 mm anma çaplı,m,Fabrikada,"1.500,00",,,,,,
,,,,,,,,,,,
,10.450.3158,Ø 800 mm anma çaplı,m,Fabrikada,"1.950,00",,,,,,
,,,,,,,,,,,
,10.450.3159,Ø 1000 mm anma çaplı,m,Fabrikada,"3.075,00",,,,,,
,,,,,,,,,,,
,SN 4 SDR 41 tipi borular,,,,,,,,,,
,,,,,,,,,,,
,10.450.3171,Ø 110 mm anma çaplı,m,Fabrikada,5400,,,,,,
,,,,,,,,,,,
,10.450.3172,Ø 160 mm anma çaplı,m,Fabrikada,10200,,,,,,
,,,,,,,,,,,
,10.450.3173,Ø 200 mm anma çaplı,m,Fabrikada,15000,,,,,,
,,,,,,,,,,,
,10.450.3174,Ø 315 mm anma çaplı,m,Fabrikada,36000,,,,,,
,,,,,,,,,,,
,10.450.3175,Ø 400 mm anma çaplı,m,Fabrikada,58500,,,,,,
,,,,,,,,,,,
,10.450.3176,Ø 500 mm anma çaplı,m,Fabrikada,93000,,,,,,
,,,,,,,,,,,
,10.450.3177,Ø 630 mm anma çaplı,m,Fabrikada,"1.470,00",,,,,,
,,,,,,,,,,,
,10.450.3178,Ø 800 mm anma çaplı,m,Fabrikada,"2.400,00",,,,,,
,,,,,,,,,,,
,10.450.3179,Ø 1000 mm anma çaplı,m,Fabrikada,"3.750,00",,,,,,
,,,,,,,,,,,
,SN 8 SDR 34 tipi borular,,,,,,,,,,
,,,,,,,,,,,
,10.450.3191,Ø 110 mm anma çaplı,m,Fabrikada,5500,,,,,,
,,,,,,,,,,,
,10.450.3192,Ø 160 mm anma çaplı,m,Fabrikada,11500,,,,,,
,,,,,,,,,,,
,10.450.3193,Ø 200 mm anma çaplı,m,Fabrikada,16500,,,,,,
,,,,,,,,,,,
,10.450.3194,Ø 300 mm anma çaplı,m,Fabrikada,42000,,,,,,
,,,,,,,,,,,
,10.450.3195,Ø 400 mm anma çaplı,m,Fabrikada,69000,,,,,,
,,,,,,,,,,,
,10.450.3196,Ø 500 mm anma çaplı,m,Fabrikada,"1.080,00",,,,,,
,,,,,,,,,,,
,10.450.3197,Ø 630 mm anma çaplı,m,Fabrikada,"1.750,00",,,,,,
,,,,,,,,,,,
,10.450.3300,Her çap için özel parça,Kg,Fabrikada,2400,,,,,,
,,,,,,,,,,,
,"CAM ELYAF TAKVİYELİ (CTP) PLASTİK BORULAR
(TS EN 1796)
Not:Ara çapların rayiç fiyatları enterpolasyon ile bulunur.
(Manşon ve conta bedeli dahil)
(Standart boru boylarına ait manşon bedelleri boru bedeline dahil olup,
standart dışı boru boyu kullanılması halinde fazladan kullanılan manşon
bedelleri ayrıca ödenecektir.)",,,,,,,,,,
,,,,,,,,,,,
,4 atmosfer basınç dayanımlı (SN 2500),,,,,,,,,,
,,,,,,,,,,,
,10.450.3301,Ø 300 mm anma çaplı,m,Fabrikada,29500,,,,,,
,,,,,,,,,,,
,10.450.3302,Ø 400 mm anma çaplı,m,Fabrikada,40500,,,,,,
,,,,,,,,,,,
,-130-,,,,,,,,,,
,01.01.2023,,,,,,,,,,
,,,,,,,,,,,
,10.130.-Malzeme Rayiçleri,,,,,,,,,,
,,,,,,,,,,,
"r
a",,,,,,,,,,,
,"Ölçü
Birimi","Satın Alma
Yeri","Rayiç Fiyatı
TL",,,,,,,,
,Poz No,Tanımı,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,10.450.3303,Ø 600 mm anma çaplı,m,Fabrikada,67500,,,,,,
,,,,,,,,,,,
,10.450.3304,Ø 800 mm anma çaplı,m,Fabrikada,"1.065,00",,,,,,
,,,,,,,,,,,
,10.450.3305,Ø 1000 mm anma çaplı,m,Fabrikada,"1.455,00",,,,,,
,,,,,,,,,,,
,10.450.3306,Ø 1200 mm anma çaplı,m,Fabrikada,"1.935,00",,,,,,
,,,,,,,,,,,
,10.450.3307,Ø 1400 mm anma çaplı,m,Fabrikada,"2.535,00",,,,,,
,,,,,,,,,,,
,10.450.3308,Ø 1600 mm anma çaplı,m,Fabrikada,"3.150,00",,,,,,
,,,,,,,,,,,
,10.450.3309,Ø 1800 mm anma çaplı,m,Fabrikada,"3.900,00",,,,,,
,,,,,,,,,,,
,10.450.3310,Ø 2000 mm anma çaplı,m,Fabrikada,"4.800,00",,,,,,
,,,,,,,,,,,
,10.450.3311,Ø 2200 mm anma çaplı,m,Fabrikada,"5.550,00",,,,,,
,,,,,,,,,,,
,10.450.3312,Ø 2400 mm anma çaplı,m,Fabrikada,"6.600,00",,,,,,
,,,,,,,,,,,
,10.450.3313,Ø 2600 mm anma çaplı,m,Fabrikada,"7.800,00",,,,,,
,,,,,,,,,,,
,10.450.3314,Ø 2800 mm anma çaplı,m,Fabrikada,"9.000,00",,,,,,
,,,,,,,,,,,
,10.450.3315,Ø 3000 mm anma çaplı,m,Fabrikada,"10.200,00",,,,,,
,,,,,,,,,,,
,10.450.3316,Ø 3200 mm anma çaplı,m,Fabrikada,"13.950,00",,,,,,
,,,,,,,,,,,
,10.450.3317,Ø 3400 mm anma çaplı,m,Fabrikada,"15.900,00",,,,,,
,,,,,,,,,,,
,10.450.3318,Ø 3600 mm anma çaplı,m,Fabrikada,"17.850,00",,,,,,
,,,,,,,,,,,
,10.450.3319,Ø 3800 mm anma çaplı,m,Fabrikada,"20.550,00",,,,,,
,,,,,,,,,,,
,10.450.3320,Ø 4000 mm anma çaplı,m,Fabrikada,"21.600,00",,,,,,
,,,,,,,,,,,
,6 atmosfer basınç dayanımlı (SN 2500),,,,,,,,,,
,,,,,,,,,,,
,10.450.3341,Ø 300 mm anma çaplı,m,Fabrikada,33000,,,,,,
,,,,,,,,,,,
,10.450.3342,Ø 400 mm anma çaplı,m,Fabrikada,48000,,,,,,
,,,,,,,,,,,
,10.450.3343,Ø 600 mm anma çaplı,m,Fabrikada,73500,,,,,,
,,,,,,,,,,,
,10.450.3344,Ø 800 mm anma çaplı,m,Fabrikada,"1.140,00",,,,,,
,,,,,,,,,,,
,10.450.3345,Ø 1000 mm anma çaplı,m,Fabrikada,"1.575,00",,,,,,
,,,,,,,,,,,
,10.450.3346,Ø 1200 mm anma çaplı,m,Fabrikada,"2.070,00",,,,,,
,,,,,,,,,,,
,10.450.3347,Ø 1400 mm anma çaplı,m,Fabrikada,"2.700,00",,,,,,
,,,,,,,,,,,
,10.450.3348,Ø 1600 mm anma çaplı,m,Fabrikada,"3.450,00",,,,,,
,,,,,,,,,,,
,10.450.3349,Ø 1800 mm anma çaplı,m,Fabrikada,"4.200,00",,,,,,
,,,,,,,,,,,
,10.450.3350,Ø 2000 mm anma çaplı,m,Fabrikada,"5.250,00",,,,,,
,,,,,,,,,,,
,10.450.3351,Ø 2200 mm anma çaplı,m,Fabrikada,"6.000,00",,,,,,
,,,,,,,,,,,
,10.450.3352,Ø 2400 mm anma çaplı,m,Fabrikada,"7.200,00",,,,,,
,,,,,,,,,,,
,10.450.3353,Ø 2600 mm anma çaplı,m,Fabrikada,"8.400,00",,,,,,
,,,,,,,,,,,
,10.450.3354,Ø 2800 mm anma çaplı,m,Fabrikada,"9.750,00",,,,,,
,,,,,,,,,,,
,10.450.3355,Ø 3000 mm anma çaplı,m,Fabrikada,"11.100,00",,,,,,
,,,,,,,,,,,
,10.450.3356,Ø 3200 mm anma çaplı,m,Fabrikada,"13.950,00",,,,,,
,,,,,,,,,,,
,10.450.3357,Ø 3400 mm anma çaplı,m,Fabrikada,"16.050,00",,,,,,
,,,,,,,,,,,
,10.450.3358,Ø 3600 mm anma çaplı,m,Fabrikada,"18.450,00",,,,,,
,,,,,,,,,,,
,10.450.3359,Ø 3800 mm anma çaplı,m,Fabrikada,"21.000,00",,,,,,
,,,,,,,,,,,
,10.450.3360,Ø 4000 mm anma çaplı,m,Fabrikada,"23.250,00",,,,,,
,,,,,,,,,,,
,10 atmosfer basınç dayanımlı (SN 2500),,,,,,,,,,
,,,,,,,,,,,
,10.450.3381,Ø 300 mm anma çaplı,m,Fabrikada,37000,,,,,,
,,,,,,,,,,,
,10.450.3382,Ø 400 mm anma çaplı,m,Fabrikada,56500,,,,,,
,,,,,,,,,,,
,10.450.3383,Ø 600 mm anma çaplı,m,Fabrikada,79500,,,,,,
,,,,,,,,,,,
,10.450.3384,Ø 800 mm anma çaplı,m,Fabrikada,"1.185,00",,,,,,
,,,,,,,,,,,
,10.450.3385,Ø 1000 mm anma çaplı,m,Fabrikada,"1.600,00",,,,,,
,,,,,,,,,,,
,10.450.3386,Ø 1200 mm anma çaplı,m,Fabrikada,"2.130,00",,,,,,
,,,,,,,,,,,
,10.450.3387,Ø 1400 mm anma çaplı,m,Fabrikada,"2.820,00",,,,,,
,,,,,,,,,,,
,-131-,,,,,,,,,,
,01.01.2023,,,,,,,,,,
,,,,,,,,,,,
,10.130.-Malzeme Rayiçleri,,,,,,,,,,
,,,,,,,,,,,
"r
a",,,,,,,,,,,
,"Ölçü
Birimi","Satın Alma
Yeri","Rayiç Fiyatı
TL",,,,,,,,
,Poz No,Tanımı,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,10.450.3388,Ø 1600 mm anma çaplı,m,Fabrikada,"3.480,00",,,,,,
,,,,,,,,,,,
,10.450.3389,Ø 1800 mm anma çaplı,m,Fabrikada,"4.275,00",,,,,,
,,,,,,,,,,,
,10.450.3390,Ø 2000 mm anma çaplı,m,Fabrikada,"5.250,00",,,,,,
,,,,,,,,,,,
,10.450.3391,Ø 2200 mm anma çaplı,m,Fabrikada,"6.150,00",,,,,,
,,,,,,,,,,,
,10.450.3392,Ø 2400 mm anma çaplı,m,Fabrikada,"7.200,00",,,,,,
,,,,,,,,,,,
,10.450.3393,Ø 2600 mm anma çaplı,m,Fabrikada,"8.550,00",,,,,,
,,,,,,,,,,,
,10.450.3394,Ø 2800 mm anma çaplı,m,Fabrikada,"9.900,00",,,,,,
,,,,,,,,,,,
,10.450.3395,Ø 3000 mm anma çaplı,m,Fabrikada,"11.250,00",,,,,,
,,,,,,,,,,,
,10.450.3396,Ø 3200 mm anma çaplı,m,Fabrikada,"14.400,00",,,,,,
,,,,,,,,,,,
,10.450.3397,Ø 3400 mm anma çaplı,m,Fabrikada,"16.500,00",,,,,,
,,,,,,,,,,,
,10.450.3398,Ø 3600 mm anma çaplı,m,Fabrikada,"18.750,00",,,,,,
,,,,,,,,,,,
,10.450.3399,Ø 3800 mm anma çaplı,m,Fabrikada,"21.300,00",,,,,,
,,,,,,,,,,,
,10.450.3400,Ø 4000 mm anma çaplı,m,Fabrikada,"23.700,00",,,,,,
,,,,,,,,,,,
,16 atmosfer basınç dayanımlı (SN 2500),,,,,,,,,,
,,,,,,,,,,,
,10.450.3421,Ø 300 mm anma çaplı,m,Fabrikada,43000,,,,,,
,,,,,,,,,,,
,10.450.3422,Ø 400 mm anma çaplı,m,Fabrikada,61500,,,,,,
,,,,,,,,,,,
,10.450.3423,Ø 600 mm anma çaplı,m,Fabrikada,90000,,,,,,
,,,,,,,,,,,
,10.450.3424,Ø 800 mm anma çaplı,m,Fabrikada,"1.290,00",,,,,,
,,,,,,,,,,,
,10.450.3425,Ø 1000 mm anma çaplı,m,Fabrikada,"1.850,00",,,,,,
,,,,,,,,,,,
,10.450.3426,Ø 1200 mm anma çaplı,m,Fabrikada,"2.460,00",,,,,,
,,,,,,,,,,,
,10.450.3427,Ø 1400 mm anma çaplı,m,Fabrikada,"3.240,00",,,,,,
,,,,,,,,,,,
,10.450.3428,Ø 1600 mm anma çaplı,m,Fabrikada,"4.050,00",,,,,,
,,,,,,,,,,,
,10.450.3429,Ø 1800 mm anma çaplı,m,Fabrikada,"5.100,00",,,,,,
,,,,,,,,,,,
,10.450.3430,Ø 2000 mm anma çaplı,m,Fabrikada,"6.150,00",,,,,,
,,,,,,,,,,,
,10.450.3431,Ø 2200 mm anma çaplı,m,Fabrikada,"7.350,00",,,,,,
,,,,,,,,,,,
,10.450.3432,Ø 2400 mm anma çaplı,m,Fabrikada,"8.550,00",,,,,,
,,,,,,,,,,,
,10.450.3433,Ø 2600 mm anma çaplı,m,Fabrikada,"10.050,00",,,,,,
,,,,,,,,,,,
,10.450.3434,Ø 2800 mm anma çaplı,m,Fabrikada,"11.550,00",,,,,,
,,,,,,,,,,,
,10.450.3435,Ø 3000 mm anma çaplı,m,Fabrikada,"13.200,00",,,,,,
,,,,,,,,,,,
,20 atmosfer basınç dayanımlı (SN 2500),,,,,,,,,,
,,,,,,,,,,,
,10.450.3461,Ø 300 mm anma çaplı,m,Fabrikada,52500,,,,,,
,,,,,,,,,,,
,10.450.3462,Ø 400 mm anma çaplı,m,Fabrikada,67500,,,,,,
,,,,,,,,,,,
,10.450.3463,Ø 600 mm anma çaplı,m,Fabrikada,94500,,,,,,
,,,,,,,,,,,
,10.450.3464,Ø 800 mm anma çaplı,m,Fabrikada,"1.335,00",,,,,,
,,,,,,,,,,,
,10.450.3465,Ø 1000 mm anma çaplı,m,Fabrikada,"1.860,00",,,,,,
,,,,,,,,,,,
,10.450.3466,Ø 1200 mm anma çaplı,m,Fabrikada,"2.640,00",,,,,,
,,,,,,,,,,,
,10.450.3467,Ø 1400 mm anma çaplı,m,Fabrikada,"3.510,00",,,,,,
,,,,,,,,,,,
,10.450.3468,Ø 1600 mm anma çaplı,m,Fabrikada,"4.800,00",,,,,,
,,,,,,,,,,,
,10.450.3469,Ø 1800 mm anma çaplı,m,Fabrikada,"5.820,00",,,,,,
,,,,,,,,,,,
,10.450.3470,Ø 2000 mm anma çaplı,m,Fabrikada,"7.050,00",,,,,,
,,,,,,,,,,,
,4 atmosfer basınç dayanımlı (SN 5000),,,,,,,,,,
,,,,,,,,,,,
,10.450.3501,Ø 300 mm anma çaplı,m,Fabrikada,33000,,,,,,
,,,,,,,,,,,
,10.450.3502,Ø 400 mm anma çaplı,m,Fabrikada,48000,,,,,,
,,,,,,,,,,,
,10.450.3503,Ø 600 mm anma çaplı,m,Fabrikada,81000,,,,,,
,,,,,,,,,,,
,10.450.3504,Ø 800 mm anma çaplı,m,Fabrikada,"1.275,00",,,,,,
,,,,,,,,,,,
,10.450.3505,Ø 1000 mm anma çaplı,m,Fabrikada,"1.785,00",,,,,,
,,,,,,,,,,,
,10.450.3506,Ø 1200 mm anma çaplı,m,Fabrikada,"2.325,00",,,,,,
,,,,,,,,,,,
,-132-,,,,,,,,,,
,01.01.2023,,,,,,,,,,
,,,,,,,,,,,
,10.130.-Malzeme Rayiçleri,,,,,,,,,,
,,,,,,,,,,,
"r
a",,,,,,,,,,,
,"Ölçü
Birimi","Satın Alma
Yeri","Rayiç Fiyatı
TL",,,,,,,,
,Poz No,Tanımı,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,10.450.3507,Ø 1400 mm anma çaplı,m,Fabrikada,"3.100,00",,,,,,
,,,,,,,,,,,
,10.450.3508,Ø 1600 mm anma çaplı,m,Fabrikada,"3.890,00",,,,,,
,,,,,,,,,,,
,10.450.3509,Ø 1800 mm anma çaplı,m,Fabrikada,"4.800,00",,,,,,
,,,,,,,,,,,
,10.450.3510,Ø 2000 mm anma çaplı,m,Fabrikada,"5.700,00",,,,,,
,,,,,,,,,,,
,10.450.3511,Ø 2200 mm anma çaplı,m,Fabrikada,"6.750,00",,,,,,
,,,,,,,,,,,
,10.450.3512,Ø 2400 mm anma çaplı,m,Fabrikada,"8.100,00",,,,,,
,,,,,,,,,,,
,10.450.3513,Ø 2600 mm anma çaplı,m,Fabrikada,"9.450,00",,,,,,
,,,,,,,,,,,
,10.450.3514,Ø 2800 mm anma çaplı,m,Fabrikada,"11.100,00",,,,,,
,,,,,,,,,,,
,10.450.3515,Ø 3000 mm anma çaplı,m,Fabrikada,"12.450,00",,,,,,
,,,,,,,,,,,
,10.450.3516,Ø 3200 mm anma çaplı,m,Fabrikada,"15.150,00",,,,,,
,,,,,,,,,,,
,10.450.3517,Ø 3400 mm anma çaplı,m,Fabrikada,"17.250,00",,,,,,
,,,,,,,,,,,
,10.450.3518,Ø 3600 mm anma çaplı,m,Fabrikada,"19.800,00",,,,,,
,,,,,,,,,,,
,10.450.3519,Ø 3800 mm anma çaplı,m,Fabrikada,"22.500,00",,,,,,
,,,,,,,,,,,
,10.450.3520,Ø 4000 mm anma çaplı,m,Fabrikada,"24.750,00",,,,,,
,,,,,,,,,,,
,6 atmosfer basınç dayanımlı (SN 5000),,,,,,,,,,
,,,,,,,,,,,
,10.450.3541,Ø 300 mm anma çaplı,m,Fabrikada,39000,,,,,,
,,,,,,,,,,,
,10.450.3542,Ø 400 mm anma çaplı,m,Fabrikada,56500,,,,,,
,,,,,,,,,,,
,10.450.3543,Ø 600 mm anma çaplı,m,Fabrikada,82500,,,,,,
,,,,,,,,,,,
,10.450.3544,Ø 800 mm anma çaplı,m,Fabrikada,"1.290,00",,,,,,
,,,,,,,,,,,
,10.450.3545,Ø 1000 mm anma çaplı,m,Fabrikada,"1.800,00",,,,,,
,,,,,,,,,,,
,10.450.3546,Ø 1200 mm anma çaplı,m,Fabrikada,"2.325,00",,,,,,
,,,,,,,,,,,
,10.450.3547,Ø 1400 mm anma çaplı,m,Fabrikada,"3.060,00",,,,,,
,,,,,,,,,,,
,10.450.3548,Ø 1600 mm anma çaplı,m,Fabrikada,"3.900,00",,,,,,
,,,,,,,,,,,
,10.450.3549,Ø 1800 mm anma çaplı,m,Fabrikada,"4.800,00",,,,,,
,,,,,,,,,,,
,10.450.3550,Ø 2000 mm anma çaplı,m,Fabrikada,"6.000,00",,,,,,
,,,,,,,,,,,
,10.450.3551,Ø 2200 mm anma çaplı,m,Fabrikada,"6.900,00",,,,,,
,,,,,,,,,,,
,10.450.3552,Ø 2400 mm anma çaplı,m,Fabrikada,"8.250,00",,,,,,
,,,,,,,,,,,
,10.450.3553,Ø 2600 mm anma çaplı,m,Fabrikada,"9.750,00",,,,,,
,,,,,,,,,,,
,10.450.3554,Ø 2800 mm anma çaplı,m,Fabrikada,"11.250,00",,,,,,
,,,,,,,,,,,
,10.450.3555,Ø 3000 mm anma çaplı,m,Fabrikada,"12.750,00",,,,,,
,,,,,,,,,,,
,10.450.3556,Ø 3200 mm anma çaplı,m,Fabrikada,"15.600,00",,,,,,
,,,,,,,,,,,
,10.450.3557,Ø 3400 mm anma çaplı,m,Fabrikada,"18.000,00",,,,,,
,,,,,,,,,,,
,10.450.3558,Ø 3600 mm anma çaplı,m,Fabrikada,"20.550,00",,,,,,
,,,,,,,,,,,
